PublisherID,Publisher_Name,Country
14614,"""Little, Brown""","""Turkey"""
14615,"""Thomas Dunne Books""","""China"""
14616,"""Starfire""","""Turkey"""
14617,"""Pocket Books""","""Italy"""
14618,"""Pocket Books""","""Australia"""
14619,"""Scholastic Paperbacks (Mm)""","""Australia"""
14620,"""Advance Publishers LLC""","""Japan"""
14621,"""McGraw Hill Children's Pub""","""United Kingdom"""
14622,"""Viking Juvenile""","""France"""
14623,"""St. Martin's Paperbacks""","""United Kingdom"""
14624,"""Random House Inc""","""India"""
14625,"""JNMedia""","""Iran"""
14626,"""Houghton Mifflin Company""","""North Korea"""
14627,"""Pub Group West""","""Brazil"""
14628,"""Oxmoor House""","""India"""
14629,"""Simon &amp; Schuster Children's Publishing""","""North Korea"""
14630,"""Rigel Press""","""India"""
14631,"""Knopf""","""Russia"""
14632,"""Ardis""","""Iran"""
14633,"""Aladdin""","""France"""
14634,"""Ultramarine Pub Co""","""France"""
14635,"""Putnam Publishing Group""","""India"""
14636,"""McNally &amp; Loftin Publishers""","""North Korea"""
14637,"""Harpercollins Library""","""Turkey"""
14638,"""Random House Large Print Publishing""","""United Status"""
14639,"""Washington Square Press""","""North Korea"""
14640,"""Harpercollins Childrens Books""","""Germany"""
14641,"""Harpercollins Childrens Books""","""Brazil"""
14642,"""HarperCollins Publishers""","""Turkey"""
14643,"""Loewe Vlg., Bindlach""","""Japan"""
14644,"""Le Livre de Poche""","""Brazil"""
14645,"""Countryman Press""","""China"""
14646,"""Frog Ltd.""","""Russia"""
14647,"""Doubleday""","""Turkey"""
14648,"""Dorling Kindersley""","""India"""
14649,"""Penguin Audiobooks""","""North Korea"""
14650,"""Yearling Books""","""China"""
14651,"""Highbridge Audio""","""United Kingdom"""
14652,"""HarperAudio""","""Japan"""
14653,"""Oxford Univ Pr""","""Germany"""
14654,"""Pub Group West""","""Iran"""
14655,"""Random House Children's Books""","""Italy"""
14656,"""Houghton Mifflin Company""","""Russia"""
14657,"""Scholastic / Cartwheel Books""","""Iran"""
14658,"""Grosset &amp; Dunlap""","""India"""
14659,"""Ballantine Books (Mm)""","""India"""
14660,"""Orchard Books (NY)""","""Japan"""
14661,"""Story House Corp""","""Brazil"""
14662,"""Little Apple""","""China"""
14663,"""Little Apple""","""Brazil"""
14664,"""Random House Childrens Books""","""Russia"""
14665,"""Henry Holt &amp; Company""","""Australia"""
14666,"""Penton Kids""","""Iran"""
14667,"""Little Brown &amp; Co (Jt)""","""United Status"""
14668,"""Little Brown &amp; Co (Jt)""","""Japan"""
14669,"""Warner Juvenile Books""","""India"""
14670,"""Random House Childrens Pub""","""India"""
14671,"""Paradise Press, Inc.""","""France"""
14672,"""Paradise Press inc""","""France"""
14673,"""Paradise Press""","""India"""
14674,"""Plume Books""","""Japan"""
14675,"""Not Avail""","""United Status"""
14676,"""WestBow Press""","""France"""
14677,"""Vida Publishers""","""Japan"""
14678,"""Garborg's Heart 'n Home""","""Brazil"""
14679,"""Barbour Publishing""","""Germany"""
14680,"""Fodor's Travel Publications""","""Brazil"""
14681,"""St Martins Griffin""","""Italy"""
14682,"""Scholastic Paperbacks (T)""","""Iran"""
14683,"""Digital Scanning""","""Brazil"""
14684,"""Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.""","""Turkey"""
14685,"""Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.""","""United Status"""
14686,"""Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.""","""Brazil"""
14687,"""Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.""","""United Kingdom"""
14688,"""Dk Pub""","""Russia"""
14689,"""Dorling Kindersley Publishing""","""China"""
14690,"""Gallimard French""","""Brazil"""
14691,"""Scholastic Press""","""India"""
14692,"""Berkley Publishing Group""","""Australia"""
14693,"""Harpercollins""","""India"""
14694,"""Puffin Books""","""Japan"""
14695,"""Voyager Books""","""Germany"""
14696,"""Voyager Books""","""United Status"""
14697,"""Harvest Books""","""France"""
14698,"""Holiday House""","""Russia"""
14699,"""Thomas Nelson Publishers""","""Australia"""
14700,"""Fictionwise.com""","""India"""
14701,"""Ivy Books""","""Japan"""
14702,"""Harper &amp; Row""","""United Kingdom"""
14703,"""Ortho Books""","""United Status"""
14704,"""Ecco""","""Japan"""
14705,"""Librairie des Champs-Elys�?©es""","""Turkey"""
14706,"""Yearling Books""","""Japan"""
14707,"""Sagebrush Education Resources""","""North Korea"""
14708,"""Washington Square Press""","""United Kingdom"""
14709,"""Putnam Pub Group""","""Japan"""
14710,"""Manesse-Verlag""","""Germany"""
14711,"""Gomer""","""Italy"""
14712,"""HarperSanFrancisco""","""United Kingdom"""
14713,"""Le Livre de Poche""","""Spain"""
14714,"""Fodor's Travel Publications""","""Japan"""
14715,"""Andrews McMeel Publising""","""Iran"""
14716,"""Simon &amp; Schuster (Trade Division)""","""United Kingdom"""
14717,"""HQN Books""","""Australia"""
14718,"""HQN Books""","""Italy"""
14719,"""HQN Books""","""United Kingdom"""
14720,"""HQN Books""","""France"""
14721,"""Harlequin Books""","""Italy"""
14722,"""Methuen Publishing Ltd""","""China"""
14723,"""Scholastic Signature""","""Iran"""
14724,"""McClanahan Book Company""","""United Kingdom"""
14725,"""Hyperion Books for Children""","""United Status"""
14726,"""Heyne""","""India"""
14727,"""St Martins Pr (Mm)""","""Australia"""
14728,"""Scholastic , Inc""","""Italy"""
14729,"""Knopf Books for Young Readers""","""Germany"""
14730,"""Samuel French""","""Iran"""
14731,"""Chivers North America""","""United Kingdom"""
14732,"""Roaring Brook""","""United Kingdom"""
14733,"""Chivers North America""","""Japan"""
14734,"""Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas""","""Iran"""
14735,"""Blackstaff Press Ltd""","""Iran"""
14736,"""Bobbs-Merrill Co""","""Spain"""
14737,"""Penfield Press""","""North Korea"""
14738,"""Mouse Works""","""Iran"""
14739,"""Playmore Inc. Publishers""","""Australia"""
14740,"""Abdo &amp; Daughters Publishing""","""Russia"""
14741,"""Libre Expression""","""France"""
14742,"""Albin Michel""","""China"""
14743,"""W. Publishing Group""","""Japan"""
14744,"""Bantam""","""Australia"""
14745,"""Dorling Kindersley Publishing""","""Turkey"""
14746,"""Dorling Kindersley""","""Turkey"""
14747,"""Dorling Kindersley""","""Spain"""
14748,"""Random House""","""Japan"""
14749,"""Fodor's Travel Publications""","""Iran"""
14750,"""Granta Books""","""India"""
14751,"""Loveswept""","""Russia"""
14752,"""Loveswept""","""Iran"""
14753,"""Book Of The Road""","""Turkey"""
14754,"""Abdo &amp; Daughters Publishing""","""United Status"""
14755,"""Oxford Univ Pr""","""Brazil"""
14756,"""Collins [for] the Crime Club""","""Turkey"""
14757,"""Farrar, Straus and Giroux (BYR)""","""Iran"""
14758,"""Berkley Pub Group (Mm)""","""Brazil"""
14759,"""Island Nation Press""","""Russia"""
14760,"""Audio Partners""","""France"""
14761,"""St. Martin's Griffin""","""Iran"""
14762,"""Signet Book""","""Turkey"""
14763,"""Hodder Headline Australia""","""Spain"""
14764,"""ACE Charter""","""Turkey"""
14765,"""Kensington Pub Corp (Mm)""","""Brazil"""
14766,"""Prentice Hall""","""Russia"""
14767,"""French and European Publishing, Inc.""","""China"""
14768,"""WestBow Press""","""United Kingdom"""
14769,"""WestBow Press""","""North Korea"""
14770,"""Pub Group West""","""North Korea"""
14771,"""Courage Books""","""Australia"""
14772,"""Modern Library""","""Japan"""
14773,"""Andrews McMeel Pub""","""China"""
14774,"""Bertelsmann, M�?¼nchen""","""Australia"""
14775,"""Random House, Inc.""","""Turkey"""
14776,"""Dodd Mead""","""United Kingdom"""
14777,"""Publishers Group West [distributor]""","""Russia"""
14778,"""Mira""","""France"""
14779,"""Random House Audio Publishing Group""","""Brazil"""
14780,"""Oxford University Press""","""Italy"""
14781,"""Victor Gollancz""","""India"""
14782,"""Scholastic Hippo""","""China"""
14783,"""Baen""","""India"""
14784,"""Simon &amp; Schuster""","""France"""
14785,"""Tor Books""","""Italy"""
14786,"""Downtown Book Center Inc""","""Russia"""
14787,"""Grupo Zeta""","""Germany"""
14788,"""Ediciones B""","""United Status"""
14789,"""McClelland &amp; Stewart Ltd""","""Russia"""
14790,"""Sterling Publishing""","""Australia"""
14791,"""Forge""","""United Kingdom"""
14792,"""Kensington Pub Corp (Mm)""","""Australia"""
14793,"""Random House Childrens Books""","""United Kingdom"""
14794,"""Random House Childrens Pub""","""Iran"""
14795,"""Pocket Books (Mm)""","""Italy"""
14796,"""Owl Books (NY)""","""France"""
14797,"""Tyndale House Pub""","""Iran"""
14798,"""Tyndale House Pub""","""France"""
14799,"""Simon &amp; Schuster Adult Publishing Group""","""France"""
14800,"""Clarkson N Potter Publishers""","""Turkey"""
14801,"""Baker Book House""","""Iran"""
14802,"""Fleming H. Revell Company""","""Brazil"""
14803,"""Revell""","""North Korea"""
14804,"""Senate""","""United Kingdom"""
14805,"""Putnam Pub Group""","""Brazil"""
14806,"""Putnam Pub Group (J)""","""France"""
14807,"""Scholastic Reference""","""Turkey"""
14808,"""Yearling""","""China"""
14809,"""Scholastic Paperbacks (T)""","""Germany"""
14810,"""Harvest House Publishers""","""Japan"""
14811,"""Garborg's Heart 'n Home""","""Iran"""
14812,"""William Morrow &amp; Company""","""North Korea"""
14813,"""Algonquin Books of Chapel Hill""","""France"""
14814,"""Hodder Headline Australia""","""India"""
14815,"""Crossway Books""","""North Korea"""
14816,"""Loewe Vlg., Bindlach""","""Australia"""
14817,"""Highbridge Audio""","""Japan"""
14818,"""Ideals Publishing+corporation""","""North Korea"""
14819,"""Rosettabooks, LLC""","""Turkey"""
14820,"""Fair Oaks Press""","""Iran"""
14821,"""Soundelux Audio Pub""","""Germany"""
14822,"""Mystery Masters""","""Australia"""
14823,"""Harpercollins Juvenile Books""","""Italy"""
14824,"""Harpercollins Juvenile Books""","""Turkey"""
14825,"""Lectorum Pubns (J)""","""United Kingdom"""
14826,"""Simon &amp; Schuster Children's Publishing""","""Australia"""
14827,"""Walt Disney Records &amp; Audio""","""Brazil"""
14828,"""Ullstein Tb""","""France"""
14829,"""Ullstein Tb""","""China"""
14830,"""Ullstein Tb""","""Spain"""
14831,"""Ullstein Tb""","""Germany"""
14832,"""Ullstein Tb""","""Australia"""
14833,"""Plaza &amp; Janes Editores, S.A.""","""India"""
14834,"""Crown Publishing Group (NY)""","""Russia"""
14835,"""Golden Press""","""China"""
14836,"""Random House Children's Books""","""North Korea"""
14837,"""Scholastic en Espanol""","""Japan"""
14838,"""Little Apple""","""North Korea"""
14839,"""Little Brown and Company""","""China"""
14840,"""Disney Press""","""Spain"""
14841,"""Price Stern Sloan""","""India"""
14842,"""Lerner Pubns Co (L)""","""Brazil"""
14843,"""Overlook Press""","""Iran"""
14844,"""Kensington Publishing Corporation""","""Japan"""
14845,"""GuildAmerica Books""","""Japan"""
14846,"""Kensington Publishing Corporation""","""Iran"""
14847,"""Addison Wesley Publishing Company""","""Japan"""
14848,"""Penguin Books Australia Ltd""","""North Korea"""
14849,"""Pan Books - Macmillan UK""","""United Status"""
14850,"""Pan Books""","""United Status"""
14851,"""Pan UK""","""Australia"""
14852,"""Pan UK""","""Brazil"""
14853,"""Pan UK""","""Spain"""
14854,"""Pan Books""","""China"""
14855,"""F A Thorpe (Publishers)""","""Australia"""
14856,"""House of Stratus""","""United Kingdom"""
14857,"""St Martins Pr (Mm)""","""Germany"""
14858,"""St Martins Pr (Mm)""","""Japan"""
14859,"""St Martins Pr (Mm)""","""North Korea"""
14860,"""St Martins Pr (Mm)""","""Turkey"""
14861,"""St. Martin's Press""","""Turkey"""
14862,"""St. Martin's Press""","""Brazil"""
14863,"""St. Martin's Press""","""Japan"""
14864,"""Fawcett Books""","""Turkey"""
14865,"""Fawcett Books""","""Australia"""
14866,"""Fawcett Books""","""China"""
14867,"""Ivy Books""","""United Kingdom"""
14868,"""Ballantine Books (Mm)""","""Italy"""
14869,"""Ivy Books""","""Australia"""
14870,"""New American Library""","""China"""
14871,"""New Amer Library (Mm)""","""India"""
14872,"""New Amer Library (Mm)""","""Turkey"""
14873,"""New Amer Library (Mm)""","""Germany"""
14874,"""New Amer Library (Mm)""","""Australia"""
14875,"""Piper""","""Turkey"""
14876,"""Hunter Publishing+inc""","""France"""
14877,"""Touchstone""","""Australia"""
14878,"""Da Capo Press""","""India"""
14879,"""Picador USA""","""North Korea"""
14880,"""Konemann""","""Japan"""
14881,"""L�?¼bbe""","""France"""
14882,"""Klett""","""North Korea"""
14883,"""Price Stern Sloan""","""China"""
14884,"""Price Stern Sloan""","""Russia"""
14885,"""Regnery Publishing""","""France"""
14886,"""Holographic Health Press""","""France"""
14887,"""Simon &amp; Schuster (J)""","""Spain"""
14888,"""Harpercollins Juvenile Books""","""United Kingdom"""
14889,"""Harpercollins Juvenile Books""","""Japan"""
14890,"""Puffin Books""","""Germany"""
14891,"""Hodder &amp; Stoughton General Division""","""Russia"""
14892,"""Yearling Books""","""Italy"""
14893,"""Aspect""","""Germany"""
14894,"""Sweet Valley""","""India"""
14895,"""Skylark Books""","""Japan"""
14896,"""Sweet Valley""","""China"""
14897,"""Kensington Publishing Corp.""","""Spain"""
14898,"""Bookthrift Co""","""Germany"""
14899,"""John Wiley &amp; Sons""","""United Kingdom"""
14900,"""Collins for the Crime Club""","""Japan"""
14901,"""Back Bay Books""","""Australia"""
14902,"""Outlet Books Company""","""Spain"""
14903,"""Everyman's Library""","""Iran"""
14904,"""Trafalgar Square""","""North Korea"""
14905,"""Isis Audio Books""","""North Korea"""
14906,"""Soho Press""","""China"""
14907,"""W Publishing Group""","""United Status"""
14908,"""Pan Books - Macmillan UK""","""Germany"""
14909,"""Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.""","""Russia"""
14910,"""Thorndike Press""","""China"""
14911,"""G. K. Hall &amp; Company""","""Brazil"""
14912,"""Aguilar S.A. de Ediciones-Grupo Santillana""","""North Korea"""
14913,"""Random House Childrens Pub""","""North Korea"""
14914,"""World Publications, Inc. (MA)""","""China"""
14915,"""Harper Mass Market Paperbacks (Mm)""","""India"""
14916,"""Random House Childrens Books""","""Brazil"""
14917,"""Random House Children's Books""","""Turkey"""
14918,"""Insel, Frankfurt""","""Iran"""
14919,"""Simon &amp; Schuster Audio""","""United Kingdom"""
14920,"""Egmont Franz Schneider Verlag""","""Iran"""
14921,"""Scribner Paper Fiction""","""Spain"""
14922,"""Grijalbo""","""Germany"""
14923,"""Basic Books""","""Italy"""
14924,"""Nemo Press""","""Russia"""
14925,"""Biblioteca Nueva""","""China"""
14926,"""Zondervan""","""Italy"""
14927,"""Bantam Doubleday Dell Publishing Group""","""Germany"""
14928,"""Hyperion""","""Iran"""
14929,"""Harper &amp; Row""","""North Korea"""
14930,"""Greenwillow""","""North Korea"""
14931,"""Simon Spotlight/Nickelodeon""","""Russia"""
14932,"""Healthwise""","""India"""
14933,"""Berlitz Guides""","""Italy"""
14934,"""Elliot Right Way Books""","""Iran"""
14935,"""Perennial""","""United Kingdom"""
14936,"""Harper &amp; Row""","""Germany"""
14937,"""Jeremy P. Tarcher""","""China"""
14938,"""Ace Books""","""Brazil"""
14939,"""Bookcassette""","""Brazil"""
14940,"""Abdo &amp; Daughters Publishing""","""Germany"""
14941,"""Doubleday Books""","""United Status"""
14942,"""Debols!llo""","""France"""
14943,"""Silhouette""","""Japan"""
14944,"""Picador""","""North Korea"""
14945,"""St Martins Press""","""Iran"""
14946,"""Night Sky Books""","""Iran"""
14947,"""Berlitz Guides""","""India"""
14948,"""Berlitz Guides""","""North Korea"""
14949,"""Putnam Publishing Group""","""Iran"""
14950,"""Tor Books (Mm)""","""Germany"""
14951,"""Lotus Press (WI)""","""Turkey"""
14952,"""Everyman's Library""","""Japan"""
14953,"""Harpercollins Juvenile Books""","""North Korea"""
14954,"""Philomel Books""","""Brazil"""
14955,"""Mouse Works""","""United Status"""
14956,"""Bdd Promotional Book Co""","""Germany"""
14957,"""Bdd Promotional Book Co""","""India"""
14958,"""Bdd Promotional Book Co""","""Iran"""
14959,"""Tommy Nelson""","""Australia"""
14960,"""Vintage Books USA""","""Iran"""
14961,"""Tor Books (Mm)""","""Japan"""
14962,"""Amsco School Pubns Inc""","""United Status"""
14963,"""Barnes &amp; Noble""","""Russia"""
14964,"""Gold Eagle""","""France"""
14965,"""BDD Promotional Books Company""","""China"""
14966,"""Watermill Press""","""Australia"""
14967,"""Walt Disney Records &amp; Audio""","""Australia"""
14968,"""Allen &amp; Unwin (Australia) Pty Ltd""","""United Kingdom"""
14969,"""Zondervan Publishing Company""","""Australia"""
14970,"""HarperCollins Publishers""","""India"""
14971,"""Harper Mass Market Paperbacks (Mm)""","""Brazil"""
14972,"""Unknown Publisher - Being Researched""","""India"""
14973,"""Blake Publishing Ltd""","""France"""
14974,"""Dorset Pr""","""India"""
14975,"""Donald M. Grant Publishers""","""India"""
14976,"""Barbour Publishing and Humnble Creek""","""India"""
14977,"""Pantheon Books""","""Australia"""
14978,"""Harlequin Books""","""United Kingdom"""
14979,"""Steeple Hill""","""France"""
14980,"""Harlequin Books""","""Japan"""
14981,"""Mira""","""China"""
14982,"""Rowohlt Taschenbuch Verlag GmbH""","""France"""
14983,"""Golden Book""","""France"""
14984,"""Walt Disney Records &amp; Audio""","""France"""
14985,"""Longman Group United Kingdom""","""India"""
14986,"""Cleis Press""","""Brazil"""
14987,"""Atlas""","""Italy"""
14988,"""Atlas""","""India"""
14989,"""Atlas""","""Australia"""
14990,"""Tascabili degli Editori Associati (TEA)""","""United Status"""
14991,"""Xlibris Corporation""","""Australia"""
14992,"""Wizards of the Coast""","""Spain"""
14993,"""McDougal Littell""","""Russia"""
14994,"""Macmillan General Reference""","""Japan"""
14995,"""Dell Publishing""","""India"""
14996,"""Little, Brown""","""Russia"""
14997,"""Onyx Books""","""India"""
14998,"""Avon""","""Brazil"""
14999,"""Heinemann Educational Books - Secondary Division""","""Spain"""
15000,"""Viking Penguin Inc""","""Italy"""
15001,"""Parker Publishing Company""","""Russia"""
15002,"""Pearson Ptr""","""India"""
15003,"""Plume Books""","""Australia"""
15004,"""New Amer Library (Mm)""","""Japan"""
15005,"""Child's Play International Ltd""","""North Korea"""
15006,"""Monkfish Book Publishing""","""Iran"""
15007,"""Longmeadow Pr""","""Australia"""
15008,"""Dutton Books""","""Russia"""
15009,"""Amherst Press (WI)""","""Turkey"""
15010,"""University of California Press""","""Iran"""
15011,"""Harry N Abrams""","""Iran"""
15012,"""Abdo &amp; Daughters Publishing""","""Japan"""
15013,"""Quality Paperback Bookclub""","""France"""
15014,"""Bantam""","""Brazil"""
15015,"""Editorial Molino""","""China"""
15016,"""Downtown Book Center""","""North Korea"""
15017,"""Washington Square Press""","""United Status"""
15018,"""Walt Disney Records &amp; Audio""","""Russia"""
15019,"""Troll Communications""","""China"""
15020,"""Dodd Mead &amp; Company""","""Russia"""
