BookID,Book-Title,Instock,Year-Of-Publication,Publisher_ID
35007,"""Alice in Wonderland""",186,1997,14955
35008,"""The Aristocats""",221,1988,14955
35009,"""Garfield's Tales Of Mystery""",434,0,14658
35010,"""The Mr Meddle Stories""",289,1999,14501
35011,"""Smart Moves: A Toby Peters Mystery (Thomas Dunne Book)""",116,1987,14898
35012,"""Last of the Breed""",240,1986,14297
35013,"""A Mortal Bane""",231,1999,14791
35014,"""Les vacances d'Hercule Poirot""",275,1994,14705
35015,"""Fortune Telling by Tarot Cards""",458,1985,12464
35016,"""So Hungry! (Step into Reading, Step 1, paper)""",115,1987,14917
35017,"""Half Moon Street: Two Short Novels""",403,1984,14898
35018,"""Quick as a Cricket""",363,1994,12557
35019,"""Moon over Water""",367,1998,14980
35020,"""Avon Books Presents: Timeless Love""",41,1993,14971
35021,"""The Power of the Dog : A Novel""",478,2001,14901
35022,"""Crooked House (St. Martin's Minotaur Mysteries)""",341,2002,14185
35023,"""Land of Oz""",433,2001,14216
35024,"""Lord, Teach Me to Pray in 28 Days""",407,1995,14810
35025,"""Essential Oils in the Bath (Storey Publishing Bulletin, A-160)""",39,1996,12472
35026,"""Tooth Fairy Magic (Sparkle-and-Glow Books)""",286,1995,14131
35027,"""Chicken Soup for the Jewish Soul : 101 Stories to Open the Heart and Rekindle the Spirit (Chicken Soup for the Soul (Paper))""",101,2001,14308
35028,"""Chicken Soup for the Golfer's Soul, The 2nd  Round: 101 More Stories of Insight, Inspiration and Laughter on the Links""",40,2002,14308
35029,"""Chicken Soup for the Soul Christmas Treasury for Kids: A Story a Day from December 1st through Christmas for Kids and Their Families""",122,2002,14308
35030,"""Chicken Soup for the Christian Woman's Soul: Stories to Open the Heart and Rekindle the Spirit""",254,2002,14308
35031,"""Chicken Soup for the Baseball Fan's Soul : Inspirational Stories of Baseball, Big-League Dreams and the Game of Life""",228,2001,14308
35032,"""Blaze Wyndham""",417,1989,14997
35033,"""Abby and the Secret Society (Baby-Sitters Club Mystery, 23)""",462,1996,12557
35034,"""Karen's Doll Hospital (Baby-Sitters Little Sister, 35)""",421,1993,12557
35035,"""Stacey's Ex-Boyfriend (Baby-Sitters Club, 119)""",270,1998,12557
35036,"""Chicken Soup for the Mother &amp; Daughter Soul: Stories to Warm the Heart and Honor the Relationship""",265,2003,14308
35037,"""Stacey's Lie (Baby-Sitters Club, 76)""",449,1994,12557
35038,"""Dawn and the Disappearing Dogs (Baby-Sitters Club Mystery, 7)""",260,1993,12557
35039,"""Chicken Soup for Veteran's Soul : Stories to Stir the Pride and Honor the Courage of Our Veterans (Chicken Soup for the Soul (Paper))""",393,2001,14564
35040,"""Mary Anne Misses Logan (Baby-Sitters Club, 46)""",270,1991,12557
35041,"""Karen's Secret (Baby-Sitters Little Sister, 33)""",118,1992,12557
35042,"""Abby's Un-Valentine (Baby-Sitters Club, 127)""",206,1999,12557
35043,"""Karen's Tattletale (Baby-Sitters Little Sister, 61)""",269,1995,14080
35044,"""Baby In Her Arms  (Lucky Charm Sisters) (Silhouette Romance, 1350)""",52,1999,14943
35045,"""Three Women""",499,1992,14961
35046,"""The Annotated Huckleberry Finn""",389,2001,14217
35047,"""The Gilded Age: A Tale of Today (Meridian Classic)""",67,1995,15003
35048,"""Murder at the Vicarage (Miss Marple Mysteries (Paperback))""",194,2002,14762
35049,"""Smallest Elf (Picturebacks)""",296,1990,14917
35050,"""The Age of Innocence: One of Modern Library's 100 Best Novels (Penguin Twentieth-Century Classics)""",121,1996,15000
35051,"""Wachen! Wachen!""",459,1991,14726
35052,"""Sackett's Gold""",393,1977,13782
35053,"""The Complete Guide to the Baby-Sitters Club (Baby-Sitters Club Portrait Collection)""",429,1996,12557
35054,"""Logan Bruno, Boy Baby-Sitter (Baby-Sitter's Club Special Edition Readers Request)""",477,1993,12557
35055,"""Stacey's Choice (Baby-Sitters Club, 58)""",39,1992,14080
35056,"""Stacey and the Cheerleaders (Baby-Sitters Club, 70)""",482,1993,14080
35057,"""Per ignota destinazione: Gli ebrei sotto il nazismo (Le scie)""",270,1994,12494
35058,"""Iceberg""",118,1986,14110
35059,"""DRACULA (B&amp;N Classics Mass Market)""",341,2003,14963
35060,"""Barbara Cartland: Five Complete Novels of Love and Luxury : Love Climbs In, from Hell to Heaven, Caught by Love, Riding to the Moon, Diona and a Dalmatian""",116,1996,14235
35061,"""The Key-Lock Man""",45,1985,13782
35062,"""Berlitz Essential German (Berlitz Essentials)""",200,1997,14948
35063,"""The Ecolitan Operation""",395,1989,14785
35064,"""Buzon de tiempo""",182,1999,13064
35065,"""Pride's Master""",204,1980,14266
35066,"""Benjamin Franklin Takes the Case: The American Agent Investigates Murder in the Dark Byways of London""",193,1993,14860
35067,"""Summer Riders""",308,0,14501
35068,"""The Beginning and the End""",379,1989,14373
35069,"""The Continental Op""",466,1974,14748
35070,"""Cold Heaven""",93,1983,14372
35071,"""Garfield, bigger than life""",100,1981,14212
35072,"""Garfield Weighs in (Garfield (Numbered Paperback))""",311,1988,14212
35073,"""Garfield Worldwide (Garfield (Numbered Paperback))""",241,1988,14212
35074,"""Lady Windermere's Fan/Salome/a Woman of No Importance/an Ideal Husband/the Importance of Being Earnest (World's Classics)""",439,1995,14780
35075,"""Irresistible You (Man Of The Month) (Silhoutte Desire, No 1333)""",495,2000,14943
35076,"""The Love Trap (Avalon Romance)""",111,2003,12508
35077,"""Wife In Waiting (Harlequin Romance, No 3416)""",260,1996,13787
35078,"""Roman Fever and Other Stories""",156,1993,14544
35079,"""Mrs. Miracle""",300,1996,14545
35080,"""Betrayed""",202,1998,14869
35081,"""Come to Grief""",178,0,14162
35082,"""The Unbelievable Bubble Book""",235,1987,14451
35083,"""Crowned Hearts""",298,2001,14943
35084,"""Yesterday's Britain""",488,1998,14443
35085,"""Powers That Be""",326,1993,14212
35086,"""Edge""",425,0,14162
35087,"""A Fine Place for Death: A Meredith and Markby Mystery (Meredith and Markby Mysteries (Paperback))""",483,1996,14971
35088,"""Wilde Bunch (Man Of The Month) (Silhouette Desire, No 943)""",33,1995,14943
35089,"""Dollars for the Duke""",195,1981,13782
35090,"""Simply Scandalous (Blaze) (Temptation : Blaze, No 779)""",344,2000,13787
35091,"""Retribution : A Lew Fonesca Novel (Lew Fonesca)""",360,2002,14485
35092,"""Planet Earth/the Companion Volume to the Pbs Television Series""",281,1986,13782
35093,"""Belle Teal""",473,2001,14725
35094,"""The Problem With Sidney (Hotline, Book 2)""",56,1990,14616
35095,"""Dream park""",175,1981,12523
35096,"""Tempted (Blaze) (Temptation, 799)""",466,2000,13787
35097,"""Stay Out of the Basement  (Goosebumps Series)""",335,2003,14080
35098,"""Curtain""",189,1988,12836
35099,"""Clifford's Good Deeds (Clifford the Big Red Dog (Paperback))""",137,1985,14131
35100,"""Horrors of the Haunted Museum (Twist a Plot)""",47,1994,14619
35101,"""Sweetwood Bride""",419,1999,14545
35102,"""The Murder of Roger Ackroyd""",247,1954,13732
35103,"""El Ruisenor y La Rosa""",277,2000,12529
35104,"""Happy Birthday, Garfield (Golden Super Shape)""",217,1989,14085
35105,"""Clifford Makes a Friend (Hello Reader. Level 1)""",124,1998,14131
35106,"""Sleepy Dog (Step into Reading, Step 2)""",223,1984,14483
35107,"""Scare School (Nightmare Room, 11)""",342,2001,14569
35108,"""Invasion of the Body Squeezers, Part 1 (Goosebumps Series 2000, No 4)""",370,1998,14435
35109,"""Die Tote in der Bibliothek.""",269,2001,14595
35110,"""One of These Nights""",289,1997,14971
35111,"""Fire Song""",394,1984,13355
35112,"""Viento del exilio (Colección Visor de poesía)""",392,1983,12538
35113,"""Fire and Rain : Fire and Rain""",283,1994,14545
35114,"""Abduction &amp; Seduction""",162,1995,14943
35115,"""Mysterious Affair At Styles""",471,0,14523
35116,"""Die Farben der Magie / Der Zauberhut. Zwei Scheibenweltromane.""",402,1995,14726
35117,"""\Never Spit on Your Shoes (Orchard Paperbacks)""""",348,1993,14660
35118,"""Roses at Midnight""",283,1997,14379
35119,"""Amber Fire""",248,1998,14224
35120,"""BREEDER""",413,1990,14110
35121,"""The Children's Hour""",57,1995,13944
35122,"""Simply Sinful (Blaze) (Temptation, 775)""",320,2000,13787
35123,"""BT-UNCONQUERED""",443,1981,14212
35124,"""Memories""",202,1984,14306
35125,"""Im Todesnebel. Roman.""",158,1986,14576
35126,"""Adventures of Huckleberry Finn""",473,2003,14890
35127,"""Jerlayne""",483,1999,14067
35128,"""MEDITERRANEAN CAPER""",464,1996,14784
35129,"""Talisman/The Intl""",82,0,14692
35130,"""Narraciones Extraordinarias - 1: Seleccion""",480,2001,13086
35131,"""The Murder at the Vicarage""",189,1970,14157
35132,"""Stacey and the Haunted Masquerade (Baby-Sitters Club Mystery, 22)""",102,1995,12557
35133,"""Mary Anne and the Silent Witness (Baby-Sitters Club Mystery, 24)""",107,1996,12557
35134,"""Jessi and the Jewel Thieves (Baby-Sitters Club Mystery, 8)""",392,1996,12557
35135,"""Baby-Sitters' Christmas Chiller (Baby-Sitters Club Super Mystery, 4)""",327,1997,14435
35136,"""Stacey's Book (The Baby-Sitters Club Portrait Collection)""",419,1994,12557
35137,"""Claudia's Book (Baby-Sitters Club Portrait Collection)""",435,1995,12557
35138,"""Mary Anne's Book (Baby-Sitters Club Portrait Book)""",77,1996,12557
35139,"""Bsc in the Usa (The Baby-Sitters Club Super Special , No 14)""",414,1997,12557
35140,"""Baby-Sitter's Summer Vacation (Baby-Sitters Club Super Special, 2)""",106,1990,12557
35141,"""Baby Sitter's Winter Vacation (Baby-Sitters Club Super Special, 3)""",354,1990,12557
35142,"""Here Come the Bridesmaids! (Baby-Sitters Club Super Special, 12)""",259,1994,12557
35143,"""Sea City, Here We Come! (Baby-Sitters Club Super Special, 10)""",375,1996,12557
35144,"""Mary Anne and 2 Many Babies (Baby-Sitters Club, 52)""",299,1997,12557
35145,"""Kristy and the Dirty Diapers (Baby-Sitters Club)""",125,1995,12557
35146,"""Dawn and Whitney, Friends Forever (Baby Sitters Club, No. 77)""",427,1994,12557
35147,"""Kristy and Mr. Mom (Baby-Sitters Club, 81)""",278,1995,12557
35148,"""Claudia Makes Up Her Mind (Baby-Sitters Club, 113)""",120,1997,12557
35149,"""Claudia and the Bad Joke (Baby-Sitters Club, 19)""",496,1996,12557
35150,"""Jessi's Secret Language (Baby-Sitters Club (Paperback))""",263,1991,14080
35151,"""Poor Mallory (Baby-Sitters Club, 39)""",90,1991,12557
35152,"""Claudia and the Terrible Truth (Baby-Sitters Club, 117)""",431,1998,14568
35153,"""Mallory's Christmas Wish (Baby-Sitters Club, 92)""",271,1995,12557
35154,"""Welcome to the Bsc, Abby (Baby-Sitters Club, 90)""",426,1995,12557
35155,"""Claudia Kishi, Middle School Dropout (Baby-Sitters Club, 101)""",430,1996,12557
35156,"""Mary Anne and the Playground Fight (Baby-Sitters Club, 120)""",87,1998,14435
35157,"""Kristy + Bart = ? (Baby-Sitters Club, 95)""",376,1996,12557
35158,"""Dawn and Too Many Sitters (Baby-Sitters Club, 98)""",452,1996,12557
35159,"""The Famous Five: Five Have a Mystery to Solve""",184,2000,14733
35160,"""Five Go to Demon's Rocks""",70,1999,13391
35161,"""Head over Heels""",151,1999,13944
35162,"""Enid Blyton's Five Get into a Fix (The Famous Five)""",260,1992,14468
35163,"""Five Go to Billycock Hill""",141,1998,13391
35164,"""Los Cinco Tras El Pasdizo Secreto/the Five on a Secret Trail""",163,1985,12564
35165,"""The Famous Five: \Five Have Plenty of Fun\"" (The Famous Five)""""",67,2001,12565
35166,"""Les Cinq dans la cit�?© secr�?¨te""",128,2000,12566
35167,"""Last Term at Malory Towers""",297,1994,13806
35168,"""Hiding Jessica  (Romantic Traditions) (Silhouette Intimate Moments, No 668)""",161,1995,14943
35169,"""Country Ways: A Celebration of Rural Life""",186,1988,14805
35170,"""Savage Kiss""",129,1985,14792
35171,"""Das Leben und das Schreiben.""",453,2002,14726
35172,"""The Aerobie Book: An Inquiry into the World's Ultimate Flying Mini-Machine""",236,1989,13148
35173,"""Growth Spurt : Zits Sketchbook 2 (Scott, Jerry, Zits Collection Sketchbook, #2.)""",97,1999,14496
35174,"""Zits-Sketchbook #1""",155,1998,14496
35175,"""The Solitaire Mystery""",179,2003,12573
35176,"""Dead Cert""",330,2004,14692
35177,"""L'homme au complet marron""",53,1992,14705
35178,"""Night Magic""",420,1989,14759
35179,"""Illusions""",485,1987,14759
35180,"""Im Bann der Dunkelheit. Das zweite Abenteuer von Christopher Snow.""",181,2003,14726
35181,"""Der Wachsblumenstrau�?�?. Sonderausgabe.""",308,2003,14345
35182,"""Loveplay (Silhouette Desire #289)""",184,1986,14943
35183,"""Garfield in the Mood for Food""",349,2000,14868
35184,"""Small Gods: A Discworld Novel (The Discworld Series)""",307,1992,14184
35185,"""Diamond Girl""",330,1996,14981
35186,"""Utah Blaine""",281,1983,13782
35187,"""FLYING FINISH""",408,1983,14110
35188,"""Tom Sawyer Detective (Austral Juvenil)""",212,1998,12582
35189,"""Land of the Brave and the Free (The Journals of Corrie Belle Hollister, Book 7)""",78,1993,13728
35190,"""Ties That Bind (Ribbons West, 3)""",141,2000,13728
35191,"""Grayfox: A Companion Reader to the Journals of Corrie Belle Hollister""",267,1993,14425
35192,"""My Father's World (Journals of Corrie Belle, 1)""",214,1990,12586
35193,"""A Home for the Heart (The Journals of Corrie Bellehollister, Vol 8)""",137,1994,13728
35194,"""Into the Long Dark Night (The Journals of Corrie Belle Hollister, No 6)""",288,1992,13728
35195,"""The Dain Curse (Crime Masterworks S.)""",393,2002,13970
35196,"""What Do Women Want?: Power, Sex, Bread and Roses""",273,1999,12589
35197,"""Buster Has The Hiccups! (Fisher Price Side Squeakers)""",377,1997,13077
35198,"""Think a Second Time""",246,1995,14693
35199,"""Mass Murderers (True Crime)""",254,1993,14446
35200,"""LA Letra Escarlata""",345,1998,12592
35201,"""Where Old Bones Lie (Meredith and Markby Mysteries (Paperback))""",373,1995,14998
35202,"""The LAST TERM AT MALORY TOWERS""",124,1996,14970
35203,"""Never Cross a Vampire""",419,2000,14216
35204,"""The Raven and the Monkey's Paw: Classics of Horror and Suspense from the Modern Library (Modern Library (Paperback))""",273,1998,14772
35205,"""Das Spiel der D�?¤monen. Acht spannende Grusel- Abenteuer.""",78,1999,14881
35206,"""Poirot Loses a Client""",221,1974,12597
35207,"""The Shining""",485,2002,14110
35208,"""Blood of Heaven""",207,1996,14969
35209,"""On Writing""",201,2000,14544
35210,"""Garfield Fat Cat 3 Pack (Vols 13-15)""",494,1996,14212
35211,"""Enid Blytons Best Ever Story Book""",358,0,12601
35212,"""Twice-Told Tales (Modern Library Classics)""",88,2001,14772
35213,"""Mosses from an Old Manse (Modern Library Classics)""",39,2003,14772
35214,"""The Marble Faun: Or, the Romance of Monte Beni (Modern Library Classics)""",478,2002,14772
35215,"""The House of the Seven Gables (Modern Library Paperback Classics)""",198,2001,14772
35216,"""Fire of Heaven""",470,1999,14969
35217,"""The Day We Walked on the Moon""",46,1992,14809
35218,"""A Tale of Two Cities (Modern Library)""",369,1996,14772
35219,"""Oliver Twist (Modern Library Classics)""",398,2001,14772
35220,"""Pictorial History of Science Fiction Films""",132,1976,12609
35221,"""Chicken Soup for the Christian Soul: Stories to Open the Heart and Rekindle the Spirit (Chicken Soup for the Soul (Audio Health Communications))""",426,1997,14308
35222,"""Hard Times (Modern Library Classics)""",156,2001,14772
35223,"""Nelson'S Brand""",386,1997,14943
35224,"""Readers Digest Complete Car Care Manual and Supplement""",444,1981,14805
35225,"""Wyoming Wildflower""",371,2001,14099
35226,"""Lady Gypsy""",93,2001,14099
35227,"""MAN-KZIN WARS VI : MAN-KZIN WARS VI""",390,1994,14783
35228,"""Little Women (Modern Library Classics)""",379,2001,14772
35229,"""Amber Passion""",412,1985,14792
35230,"""Dona Flor and Her Two Husbands: A Moral and Amorous Tale""",143,1998,14693
35231,"""High Freedom""",407,1992,14785
35232,"""Radigan""",245,1984,13782
35233,"""Young Blood""",107,1994,14792
35234,"""Two Past Midnight: Secret Window, Secret Garden""",54,1991,14817
35235,"""The Stephen King: Stories from Night Shift (Value Collections)""",261,2000,14779
35236,"""The Shawshank Redemption (Penguin Audiobooks)""",193,1995,14649
35237,"""The Mist : In 3 D Sound""",169,1993,14919
35238,"""The Mist : In 3-D Sound""",217,1986,14919
35239,"""The Man in the Black Suit : 4 Dark Tales""",252,2002,14919
35240,"""Lawnmower Man And Other Stories from Night Shift""",39,1995,14538
35241,"""The Gunslinger (The Dark Tower, Book 1)""",198,1999,14484
35242,"""The Green Mile: Night Journey""",483,1996,14166
35243,"""The Girl Who Loved Tom Gordon""",472,1999,14919
35244,"""The Drawing of the Three (The Dark Tower, Book 2)""",77,1998,14649
35245,"""The Dark Half (G.K. Hall Large Print General Series)""",320,1991,13412
35246,"""The Body""",197,2000,14649
35247,"""Stephen King: The Stand, the Dark Half (Complete and Uncut, the Dark Half/Boxed Set)""",338,1995,14762
35248,"""Stephen King's Creepshow: A George Romero Film""",459,1990,15003
35249,"""Stephen King 3""",408,1988,14402
35250,"""Stephen King  2: Christine, the Shining, Cujo""",94,1990,14408
